"AB_POSTCODE","AB_ADDRESS","UPRN","PARENT_UPRN","CLASS","CLASS_DESC"
"NE418JT","4 HAGG BANK COTTAGES HAGG BANK WYLAM",100110648379,NA,"RD04","Terraced"
"NE418EF","4 HEDLEY ROAD WYLAM",100110648389,NA,"RD03","Semi-Detached"
"NE418LA","12 STEPHENSON COURT WYLAM",100110648471,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE418EX","4 TYNEDALE CLOSE WYLAM",100110648557,NA,"RD04","Terraced"
"NE426BG","WEST VIEW HORSLEY ROAD OVINGHAM PRUDHOE",100110726189,NA,"RD02","Detached"
"NE418HS","SCAR BROW ELM BANK ROAD WYLAM",100110726899,NA,"RD02","Detached"
"NE418JA","ELMFIELD STATION ROAD WYLAM",100110726988,NA,"RD02","Detached"
"NE426EA","2 JUBILEE ROAD OVINGTON PRUDHOE",100110764511,NA,"RD04","Terraced"
"NE426AL","IVY COTTAGE HORSLEY ROAD OVINGHAM PRUDHOE",100110764603,NA,"RD04","Terraced"
"NE418DH","BEDSIDE MANOR 51 WOODCROFT ROAD WYLAM",10090299324,10090301321,"RD02","Detached"
"NE426BG","SHEAFCREST HORSLEY ROAD OVINGHAM PRUDHOE",10090301295,NA,"RD02","Detached"
"NE426DH","WHITE HOUSE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10014492279,NA,"RD04","Terraced"
"NE426DN","THE BAND HALL THE GREEN OVINGTON PRUDHOE",10014493257,NA,"RD03","Semi-Detached"
"NE418AG","THE FLAT 2 SOUTH VIEW WYLAM",100110726985,100110764336,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE418JR","STONEYGATE WYLAM WOOD ROAD WYLAM",100110727030,NA,"RD03","Semi-Detached"
"NE437TW","WEST STEADINGS NEWTON HALL U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",200000924943,10090299614,"RD02","Detached"
"NE418BQ","CLOCK HOUSE HOLEYN HALL HOLEYN HALL ROAD WYLAM",200000925109,100110726939,"RD04","Terraced"
"NE426BW","THE READING ROOM WEST ROAD OVINGHAM PRUDHOE",10014491085,NA,"CC04","Public / Village Hall / Other Community Facility"
"NE150NR","8 HORSLEY WOOD COTTAGES HORSLEY NEWCASTLE UPON TYNE",100110642603,NA,"RD04","Terraced"
"NE150LY","1 SPITAL VILLAS HORSLEY NEWCASTLE UPON TYNE",100110642672,NA,"RD03","Semi-Detached"
"NE426BT","30 BEWICK LANE OVINGHAM PRUDHOE",100110642999,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426DX","15 GREEN RISING OVINGTON PRUDHOE",100110644381,NA,"RD04","Terraced"
"NE426AL","12 HORSLEY ROAD OVINGHAM PRUDHOE",100110644706,NA,"RD03","Semi-Detached"
"NE426AX","4 PIPER ROAD OVINGHAM PRUDHOE",100110645653,NA,"RD04","Terraced"
"NE426AZ","52 PIPER ROAD OVINGHAM PRUDHOE",100110645699,NA,"RD04","Terraced"
"NE426AR","18 TYNE GARDENS OVINGHAM PRUDHOE",100110646463,NA,"RD04","Terraced"
"NE426BB","25 WHEATFIELD CLOSE OVINGHAM PRUDHOE",100110646815,NA,"RD04","Terraced"
"NE426AS","18 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646843,NA,"RD04","Terraced"
"NE426AS","64 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646889,NA,"RD04","Terraced"
"NE426AS","74 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646899,NA,"RD04","Terraced"
"NE437TW","THE COACH HOUSE NEWTON HALL U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",200000924938,10090299614,"RD02","Detached"
"NE437UX","OLD NAFFERTON C 254 OLD NAFFERTON JUNCTION TO OVINGTON OVINGTON STOCKSFIELD",10000843213,NA,"RD02","Detached"
"NE437UL","THE GIN GAN TOWN FARM U 8194 NEWTON MAIN ROAD NEWTON STOCKSFIELD",10000843411,10091603831,"RD04","Terraced"
"NE437TW","SOUTH LODGE NEWTON SOUTH DRIVE MOWDEN HALL NEWTON STOCKSFIELD",10000844864,NA,"RD02","Detached"
"NE150NS","HORSLEY BANKS FARM COTTAGE B 6528 HORSLEY NEWCASTLE MAIN ROAD THROUGH VILLAGE HORSLEY UPON TYNE",10000847151,NA,"RD04","Terraced"
"NE150NT","THE FORGE 3 SOUTH EAST FARM HORSLEY NEWCASTLE UPON TYNE",10000847501,NA,"RD04","Terraced"
"NE426EB","BREWERY COTTAGE U 8202 BEARL JUNCTION TO OVINGTON OVINGTON PRUDHOE",10000847847,NA,"RD03","Semi-Detached"
"NE418BB","DALMENY 13 HOLEYN HALL ROAD WYLAM",10000848273,NA,"RD04","Terraced"
"NE418BB","HOLMSLEY 17 HOLEYN HALL ROAD WYLAM",10000848275,NA,"RD03","Semi-Detached"
"NE418DJ","7 WOODCROFT ROAD WYLAM",10000848286,NA,"RD03","Semi-Detached"
"NE418EJ","SHILDON 10 HACKWORTH GARDENS WYLAM",10000848295,NA,"RD04","Terraced"
"NE437UA","2 TOLL BAR COTTAGES THORNBROUGH JUNCTION TO STYFORD ROUNDABOUT STOCKSFIELD",200000924937,200000925911,"RD02","Detached"
"NE150HY","1 HOLEYN HALL COTTAGES B 6528 HORSLEY TO HOLEYN HEDDON-ON-THE-WALL NEWCASTLE UPON TYNE",200000925146,200000925929,"RD04","Terraced"
"NE437UW","EAST LODGE U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",10014492212,NA,"RD02","Detached"
"NE437UE","4 SHAW HOUSE COTTAGES C 251 SHAW HOUSE TO NEWTON HALL NEWTON STOCKSFIELD",10000843404,NA,"RD04","Terraced"
"NE150NT","NORTH FARM BUNGALOW B 6528 HORSLEY MAIN ROAD THROUGH VILLAGE HORSLEY NEWCASTLE UPON TYNE",10000843865,NA,"CH02","Holiday Let/Accomodation/Short-Term Let Other Than CH01"
"NE426DH","DUNROAMIN C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000844056,NA,"RD04","Terraced"
"NE426DH","HUNTERS COTTAGE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000844125,NA,"RD02","Detached"
"NE437UL","THE OLD POST OFFICE U 8194 NEWTON MAIN ROAD NEWTON STOCKSFIELD",10000844743,NA,"RD04","Terraced"
"NE418DJ","12 WOODCROFT ROAD WYLAM",10000848278,NA,"RD03","Semi-Detached"
"NE418EJ","PENS CLOSE 8 HACKWORTH GARDENS WYLAM",10000848294,NA,"RD04","Terraced"
"NE426AL","9 HORSLEY ROAD OVINGHAM PRUDHOE",10000848313,NA,"RD02","Detached"
"NE437UB","3 BROCKBUSHES BROCKSBUSHES FARM COTTAGES A 69 T STYFORD TO RUDCHESTER ROUNDABOUT STOCKSFIELD",10000848704,10000020207,"RD02","Detached"
"NE426DB","3 IRVING PLACE OVINGHAM PRUDHOE",10000848753,NA,"RD03","Semi-Detached"
"NE150AG","1 CASTLE VIEW HORSLEY NEWCASTLE UPON TYNE",10000020113,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426DE","OVINGHAM C OF OVINGHAM E FIRST SCHOOL 254 OVINGTON TO OVINGHAM PRUDHOE",10000020292,NA,"CE03FS","First School"
"NE437XD","6 NAFFERTON FARM COTTAGES A 69 TO NAFFERTON FARM STOCKSFIELD",10000843207,10014490217,"RD04","Terraced"
"NE150NT","WEST HOUSE B 6528 HORSLEY NEWCASTLE UPON MAIN ROAD THROUGH VILLAGE HORSLEY TYNE",10000843841,NA,"RD02","Detached"
"NE437AB","BYWELL CASTLE U 8201 ROAD TO ST PETERS CHURCH BYWELL STOCKSFIELD",10000844739,NA,"RD02","Detached"
"NE437UN","THE ROOKERY U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",10000844858,NA,"RD02","Detached"
"NE437TW","LE HALL TO STELLING HALL NEWTON BONHEUR BON HEUR NEWTON HALL U 8194 NEWTON STOCKSFIELD",10000844862,10090299614,"RD02","Detached"
"NE150NY","AUTOMOTIVE DATA SERVICES LTD UNIT 10 STEPHENSON HOUSE HORSLEY BUSINESS CENTRE HORSLEY NEWCASTLE UPON TYNE",10014491331,10000848750,"CO01","Office / Work Studio"
"NE426QH","5 NORTH MEADOW MEADOWS OVINGHAM PRUDHOE",200000924119,NA,"RD02","Detached"
"NE150HZ","HORSLEY MARSH THE COTTAGE C 257 HEXHAM ROAD TO RUDCHESTER ROUNDABOUT HEDDON-ON-THE-WALL NEWCASTLE UPON TYNE",200000925150,200000925930,"RD02","Detached"
"NE426BT","34 BEWICK LANE OVINGHAM PRUDHOE",100110643003,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426DJ","1 DENE VIEW OVINGTON PRUDHOE",100110644071,NA,"RD03","Semi-Detached"
"NE426AL","1 HORSLEY ROAD OVINGHAM PRUDHOE",100110644697,NA,"RD03","Semi-Detached"
"NE426AZ","41 PIPER ROAD OVINGHAM PRUDHOE",100110645690,NA,"RD04","Terraced"
"NE426AZ","58 PIPER ROAD OVINGHAM PRUDHOE",100110645705,NA,"RD04","Terraced"
"NE426EQ","37 SPRINGFIELD OVINGTON PRUDHOE",100110646145,NA,"RD02","Detached"
"NE426AR","5 TYNE GARDENS OVINGHAM PRUDHOE",100110646450,NA,"RD03","Semi-Detached"
"NE426BB","21 WHEATFIELD CLOSE OVINGHAM PRUDHOE",100110646811,NA,"RD04","Terraced"
"NE426BB","32 WHEATFIELD CLOSE OVINGHAM PRUDHOE",100110646822,NA,"RD04","Terraced"
"NE426AS","16 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646841,NA,"RD04","Terraced"
"NE418EU","16 BLUEBELL CLOSE WYLAM",100110648155,NA,"RD02","Detached"
"NE418EZ","17 DENE ROAD WYLAM",100110648198,NA,"RD04","Terraced"
"NE418HA","34 DENE ROAD WYLAM",100110648215,NA,"RD02","Detached"
"NE418HB","77 DENE ROAD WYLAM",100110648246,NA,"RD02","Detached"
"NE418DE","9 DENECROFT WYLAM",100110648324,NA,"RD02","Detached"
"NE418HD","3 SWINDALE COTTAGES WYLAM",100110648507,NA,"RD03","Semi-Detached"
"NE418EX","37 TYNEDALE CLOSE WYLAM",100110648590,NA,"RD04","Terraced"
"NE418ER","26 WOODVALE GARDENS WYLAM",100110648673,NA,"RD04","Terraced"
"NE418HS","RUSHMERE ELM BANK ROAD WYLAM",100110726898,NA,"RD03","Semi-Detached"
"NE418BB","CONISTON 4 HOLEYN HALL ROAD WYLAM",100110726933,NA,"RD03","Semi-Detached"
"NE426AU","36 CASTLE VIEW OVINGHAM PRUDHOE",200000921302,NA,"RD04","Terraced"
"NE418AS","FLAT 3 WYLAM HALL CHURCH ROAD THE ORCHARD WYLAM",200000925141,200000925794,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE437TX","STYFORD HALL COTTAGE C 252 BYWELL TO HIGH BARNS JUNCTION STOCKSFIELD",200000925273,NA,"RD02","Detached"
"NE426BR","5 HAWTHORN GARDENS OVINGHAM PRUDHOE",10094012122,NA,"RD03","Semi-Detached"
"NE426BR","7 HAWTHORN GARDENS OVINGHAM PRUDHOE",10094012123,NA,"RD03","Semi-Detached"
"NE418AW","THE GARDEN LODGE OVINGHAM ROAD WYLAM",10094015631,NA,"RD02","Detached"
"NE418JA","3 WYLAM GRANGE STATION ROAD WYLAM",10094524326,100110764307,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE180LL","LAURA BROWN INTERIORS JOLARU 6 A THE OLD COW BARN VALLUM FARM EAST WALLHOUSES NEWCASTLE UPON TYNE",10091605220,10000847040,"CR08","Shop / Showroom"
"NE150PB","8 CHERRYTREE GARDENS HORSLEY NEWCASTLE UPON TYNE",100110642567,NA,"RD03","Semi-Detached"
"NE150NL","2 DUNSLAW CROFT HORSLEY NEWCASTLE UPON TYNE",100110642578,NA,"RD03","Semi-Detached"
"NE150NR","19 HORSLEY WOOD COTTAGES HORSLEY NEWCASTLE UPON TYNE",100110642614,NA,"RD04","Terraced"
"NE426AN","4 CROFT VIEW OVINGHAM PRUDHOE",100110643943,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426BE","4 DENE CLOSE OVINGHAM PRUDHOE",100110643949,NA,"RD04","Terraced"
"NE426DX","7 GREEN RISING OVINGTON PRUDHOE",100110644373,NA,"RD04","Terraced"
"NE426AL","6 HORSLEY ROAD OVINGHAM PRUDHOE",100110644702,NA,"RD04","Terraced"
"NE426AZ","63 PIPER ROAD OVINGHAM PRUDHOE",100110645710,NA,"RD04","Terraced"
"NE426BD","6 WELBURN CLOSE OVINGHAM PRUDHOE",100110646549,NA,"RD04","Terraced"
"NE426BD","8 WELBURN CLOSE OVINGHAM PRUDHOE",100110646551,NA,"RD04","Terraced"
"NE426BA","1 WHEATFIELD CLOSE OVINGHAM PRUDHOE",100110646794,NA,"RD02","Detached"
"NE426BA","20 WHEATFIELD CLOSE OVINGHAM PRUDHOE",100110646810,NA,"RD04","Terraced"
"NE418EU","5 BLUEBELL CLOSE WYLAM",100110648144,NA,"RD02","Detached"
"NE418EY","4 DENE ROAD WYLAM",100110648185,NA,"RD02","Detached"
"NE418EZ","127 DENE ROAD WYLAM",100110648291,NA,"RD04","Terraced"
"NE418AZ","4 DENE TERRACE WEST WYLAM",100110648315,NA,"RD04","Terraced"
"NE418AZ","5 DENE TERRACE WEST WYLAM",100110648316,NA,"RD04","Terraced"
"NE418EE","14 FALCON TERRACE WYLAM",100110648340,NA,"RD04","Terraced"
"NE418DZ","3 STEPHENSON TERRACE WYLAM",100110648480,NA,"RD04","Terraced"
"NE418EN","2 THE DENE WYLAM",100110648515,NA,"RD04","Terraced"
"NE418EW","18 THE DENE WYLAM",100110648531,NA,"RD02","Detached"
"NE418ES","3 WOODVALE GARDENS WYLAM",100110648650,NA,"RD03","Semi-Detached"
"NE418HS","DALRY ELM BANK ROAD WYLAM",100110726878,NA,"RD02","Detached"
"NE418BQ","HOLEYN COTTAGE HOLEYN HALL ROAD WYLAM",100110726938,NA,"RD02","Detached"
"NE418AF","ALLEN COTTAGE CHERRY TREE LANE WYLAM",200000925086,NA,"RD02","Detached"
"NE150PB","4 CHERRYTREE GARDENS HORSLEY NEWCASTLE UPON TYNE",100110642563,NA,"RD03","Semi-Detached"
"NE150NN","2 DUKES COTTAGES HORSLEY NEWCASTLE UPON TYNE",100110642574,NA,"RD04","Terraced"
"NE426BT","15 BEWICK LANE OVINGHAM PRUDHOE",100110642984,NA,"RD04","Terraced"
"NE426AX","16 PIPER ROAD OVINGHAM PRUDHOE",100110645665,NA,"RD02","Detached"
"NE426AY","25 PIPER ROAD OVINGHAM PRUDHOE",100110645674,NA,"RD04","Terraced"
"NE426AZ","47 PIPER ROAD OVINGHAM PRUDHOE",100110645694,NA,"RD04","Terraced"
"NE426DZ","1 THE GREEN OVINGTON PRUDHOE",100110646379,NA,"RD03","Semi-Detached"
"NE418AR","8 BLACKETT COTTAGES WYLAM",100110648116,NA,"RD04","Terraced"
"NE418EY","3 DENE ROAD WYLAM",100110648184,NA,"RD02","Detached"
"NE418EZ","115 DENE ROAD WYLAM",100110648279,NA,"RD04","Terraced"
"NE418EZ","121 DENE ROAD WYLAM",100110648285,NA,"RD04","Terraced"
"NE418EY","140 DENE ROAD WYLAM",100110648304,NA,"RD04","Terraced"
"NE418EX","35 TYNEDALE CLOSE WYLAM",100110648588,NA,"RD04","Terraced"
"NE418DJ","ROSSLYN 16 WOODCROFT ROAD WYLAM",100110648616,NA,"RD03","Semi-Detached"
"NE418ES","34 WOODVALE GARDENS WYLAM",100110648681,NA,"RD04","Terraced"
"NE426AQ","THE ARCHES GLEBE FARM WEST ROAD OVINGHAM PRUDHOE",100110726249,100110726244,"RD04","Terraced"
"NE418BD","GREENWAYS ACOMB DRIVE WYLAM",100110726848,NA,"RD02","Detached"
"NE418BD","WOODSIDE ACOMB DRIVE WYLAM",100110726857,NA,"RD03","Semi-Detached"
"NE418HT","ELTON ELM BANK ROAD WYLAM",100110726884,NA,"RD03","Semi-Detached"
"NE418AW","HARBY HOUSE OVINGHAM ROAD WYLAM",100110726977,NA,"RD04","Terraced"
"NE418DT","OLD FORGE COTTAGE WEST VIEW WYLAM",100110727006,NA,"CH02","Holiday Let/Accomodation/Short-Term Let Other Than CH01"
"NE150AG","3 CASTLE VIEW HORSLEY NEWCASTLE UPON TYNE",10000020115,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE150NT","FERNDALE HOUSE B 6528 HORSLEY MAIN ROAD THROUGH VILLAGE HORSLEY NEWCASTLE UPON TYNE",10000020438,NA,"RD02","Detached"
"NE150NS","EASTHOLME EAST HOLME B 6528 HORSLEY NEWCASTLE MAIN ROAD THROUGH VILLAGE HORSLEY UPON TYNE",10000843858,NA,"RD02","Detached"
"NE426DH","THE MALTHOUSE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000844129,NA,"RD03","Semi-Detached"
"NE437AD","1 BYWELL HOUSE COTTAGES U 8201 ROAD TO ST PETERS CHURCH BYWELL STOCKSFIELD",10000844841,10014491534,"RD03","Semi-Detached"
"NE437UR","MAIN WING STELLING HALL U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",10000848706,10000844557,"RD04","Terraced"
"NE150AG","2 CASTLE VIEW HORSLEY NEWCASTLE UPON TYNE",10000020114,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426DE","ROSEMOUNT C 254 OVINGTON TO OVINGHAM OVINGHAM PRUDHOE",10000844045,NA,"RD02","Detached"
"NE150NX","OATEN LODGE WHITTLE FARM ACCESS TRACK TO WHITTLE FARM HORSLEY NEWCASTLE UPON TYNE",10000844123,10000844121,"RD02","Detached"
"NE426DH","ROSE COTTAGE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000844464,NA,"RD02","Detached"
"NE437AQ","2 SOUTH ACOMB FARM COTTAGES TO MOWDEN HALL CROSS ROADS STOCKSFIELD BYWELL B 6309 STOCKSFIELD",10000844874,10090300874,"RD03","Semi-Detached"
"NE426AR","PEARTREE COTTAGE TYNE GARDENS OVINGHAM PRUDHOE",10000846943,NA,"RD02","Detached"
"NE418EE","8 FALCON TERRACE WYLAM",10000848293,NA,"RD04","Terraced"
"NE418DW","INGHAM HOUSE ROWE LANE WYLAM",10000848656,NA,"RD04","Terraced"
"NE418HS","ELM BANK LODGE ELM BANK ROAD WYLAM",100110726883,NA,"RD02","Detached"
"NE418HS","GARDA ELM BANK ROAD WYLAM",100110726887,NA,"RD03","Semi-Detached"
"NE418HU","LOUGHRIGG THE CRESCENT WYLAM",100110726997,NA,"RD03","Semi-Detached"
"NE418HZ","WOODLANDS WYLAM WOOD ROAD WYLAM",100110727035,NA,"RD03","Semi-Detached"
"NE426AZ","68 PIPER ROAD OVINGHAM PRUDHOE",10094012112,NA,"RD03","Semi-Detached"
"NE426AT","STANNERBRAE 16 CASTLE VIEW OVINGHAM PRUDHOE",200000921277,NA,"RD02","Detached"
"NE418DS","16 INGHAM TERRACE WYLAM",200000921694,NA,"RD04","Terraced"
"NE426QH","12 NORTH MEADOW MEADOWS OVINGHAM PRUDHOE",200000924126,NA,"RD02","Detached"
"NE426QH","17 NORTH MEADOW MEADOWS OVINGHAM PRUDHOE",200000924130,NA,"RD02","Detached"
"NE437TW","WEST VIEW NEWTON HALL U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",200000924944,10090299614,"RD03","Semi-Detached"
"NE418HP","THE TOLL HOUSE MAIN ROAD WYLAM",200000925121,NA,"RD02","Detached"
"NE418AS","THE BOTHIE HALL THE ORCHARD WYLAM CHURCH ROAD WYLAM",200000925137,200000925794,"RD02","Detached"
"NE426EF","LINDEN COTTAGE 5 OVERDENE ACCESS ROAD OVINGTON PRUDHOE",200000925407,NA,"RD02","Detached"
"NE426AT","11 CASTLE VIEW OVINGHAM PRUDHOE",200000921272,NA,"RD04","Terraced"
"NE426BJ","DENE HOUSE DENE HOUSE FIELD OVINGHAM PRUDHOE",200000924145,NA,"RD02","Detached"
"NE418BA","FOUR WINDS FOURWINDS HOLEYN HALL ROAD WYLAM",200000925108,NA,"RD02","Detached"
"NE426AR","2 PEARTREE CLOSE TYNE GARDENS OVINGHAM PRUDHOE",10014492158,10014492157,"RD04","Terraced"
"NE426EB","THE OLD TUNNERY U 8202 BEARL JUNCTION TO OVINGTON OVINGTON PRUDHOE",10014492282,NA,"RD04","Terraced"
"NE426AD","2 DUKES COTTAGES MAIN ROAD OVINGHAM PRUDHOE",200000921318,NA,"RD03","Semi-Detached"
"NE418BH","TURBINE HOUSE C 257 HOLEYN HALL ROAD TO HEXHAM ROAD WYLAM",200000925133,NA,"RD02","Detached"
"NE150NH","THE CROFT CROFTS CROFT LANE HORSLEY NEWCASTLE UPON TYNE",10090301430,NA,"RD02","Detached"
"NE150NS","JOINERS COTTAGE B 6528 HORSLEY MAIN ROAD THROUGH VILLAGE HORSLEY NEWCASTLE UPON TYNE",10090301979,NA,"RD02","Detached"
"NE418BF","8 FORSTER GARDENS WYLAM",10093518997,NA,"RD04","Terraced"
"NE426AG","THE MALTINGS THE STEADINGS MAIN ROAD OVINGHAM PRUDHOE",200000921329,200000925890,"RD02","Detached"
"NE426QH","11 NORTH MEADOW MEADOWS OVINGHAM PRUDHOE",200000924125,NA,"RD02","Detached"
"NE426QH","14 NORTH MEADOW MEADOWS OVINGHAM PRUDHOE",200000924127,NA,"RD02","Detached"
"NE418BH","COACHMANS COTTAGE OAKWOOD C 257 HOLEYN HALL ROAD TO HEXHAM ROAD WYLAM",200000925131,NA,"RD02","Detached"
"NE150AG","10 CASTLE VIEW HORSLEY NEWCASTLE UPON TYNE",10000020122,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE437UL","THE BOTHY TOWN FARM U 8194 NEWTON MAIN ROAD NEWTON STOCKSFIELD",10000843415,10091603831,"RD04","Terraced"
"NE437UZ","LARGS COTTAGE LAKER HALL FARM C 246 AYDON JUNCTION TO WELTON NEWTON STOCKSFIELD",10000843534,10000843531,"RD02","Detached"
"NE426DN","EVENWOOD C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000844043,NA,"RD02","Detached"
"NE426DN","LEAZES COTTAGE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000844126,NA,"RD04","Terraced"
"NE437TW","NORTH LODGE MOWDEN HALL U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",10000844863,10090299615,"RD02","Detached"
"NE418AH","3 LABURNUM TERRACE WYLAM",10000848272,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426AT","CHESTERWOOD 22 CASTLE VIEW OVINGHAM PRUDHOE",10000848319,NA,"RD04","Terraced"
"NE418HZ","HAGUE COTTAGE WYLAM WOOD ROAD WYLAM",10014492176,NA,"RD02","Detached"
"NE426DH","OLD SAINTS BARN OVINGTON HOUSE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10014493486,10000020298,"RD03","Semi-Detached"
"NE437UE","3 SHAW HOUSE COTTAGES C 251 SHAW HOUSE TO NEWTON HALL NEWTON STOCKSFIELD",10000843403,NA,"RD04","Terraced"
"NE426DH","THE WEST WING OVINGTON COTTAGE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000844462,10000844461,"RD03","Semi-Detached"
"NE150NT","THE HAYLOFT 7 SOUTH EAST FARM HORSLEY NEWCASTLE UPON TYNE",10000847505,NA,"RD03","Semi-Detached"
"NE418DH","47 WOODCROFT ROAD WYLAM",10000848282,NA,"RD03","Semi-Detached"
"NE426HL","HORSLEY WOOD COTTAGE C 254 OVINGHAM TO WYLAM OVINGHAM PRUDHOE",10000848663,NA,"RD02","Detached"
"NE418BN","14 THOMAS CLOSE WYLAM",10093518973,NA,"RD02","Detached"
"NE426DH","HIGHLANDER GATE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10023734216,NA,"RD02","Detached"
"NE180LH","WHITTLE DENE RESERVOIR HOUSE STAMFORDHAM NEWCASTLE UPON B 6309 WELTON TO WHITTLE DENE RESERVOIR WELTON TYNE",10014492255,NA,"RD02","Detached"
"NE437AD","THE OLD VICARAGE U 8201 ROAD TO ST PETERS CHURCH BYWELL STOCKSFIELD",10000020904,NA,"RD03","Semi-Detached"
"NE437XD","8 NAFFERTON FARM COTTAGES A 69 TO NAFFERTON FARM STOCKSFIELD",10000843209,10014490217,"RD04","Terraced"
"NE437AJ","1 BEARL FARM COTTAGES B 6309 STOCKSFIELD TO MOWDEN HALL CROSS ROADS STOCKSFIELD",10000843779,10000843778,"RD04","Terraced"
"NE150NU","WOODSIDE U 8304 HIGH BARNS JUNCTION TO ROAD END HORSLEY NEWCASTLE UPON TYNE",10000843851,NA,"RD02","Detached"
"NE426DE","WELLBURN COTTAGE C 254 OVINGTON TO OVINGHAM OVINGHAM PRUDHOE",10000844046,NA,"RD02","Detached"
"NE180LJ","WELTON TOWN FARM COTTAGE B 6309 WELTON TO WHITTLE DENE RESERVOIR WELTON NEWCASTLE UPON TYNE",10000844847,NA,"RD02","Detached"
"NE437AQ","ACOMB COTTAGE TO MOWDEN HALL CROSS ROADS STOCKSFIELD BYWELL B 6309 STOCKSFIELD",10000848241,NA,"RD02","Detached"
"NE418BL","HIGH CLOSE HOUSE DRIVE FROM CLOSE HOUSE TO HIGH CLOSE HOUSE WYLAM",2920006119,NA,"RD02","Detached"
"NE180LL","2 VALLUM FARM COTTAGES TRACK FROM THE MILITARY ROAD TO VALLUM FARM EAST WALLHOUSES NEWCASTLE UPON TYNE",2920006245,2920006233,"RD04","Terraced"
"NE437XD","3 NAFFERTON FARM COTTAGES A 69 TO NAFFERTON FARM STOCKSFIELD",10000843204,10014490217,"RD04","Terraced"
"NE150NT","MOOR VIEW B 6528 HORSLEY NEWCASTLE MAIN ROAD THROUGH VILLAGE HORSLEY UPON TYNE",10000843861,NA,"RD03","Semi-Detached"
"NE426DF","THE CLOSE C 254 OVINGTON TO OVINGHAM OVINGHAM PRUDHOE",10000844054,NA,"RD02","Detached"
"NE437UH","OLD VICARAGE LODGE C 251 SHAW HOUSE TO NEWTON HALL NEWTON STOCKSFIELD",10000844625,NA,"RD02","Detached"
"NE437XA","2 SHILDON HILL FARM COTTAGES C 246 AYDON JUNCTION TO WELTON NEWTON STOCKSFIELD",10000844850,NA,"RD03","Semi-Detached"
"NE426AT","LINTZ HOUSE 20 CASTLE VIEW OVINGHAM PRUDHOE",10000848318,NA,"RD04","Terraced"
"NE426DH","EASTCOT C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000843815,NA,"RD02","Detached"
"NE426AT","5 CASTLE VIEW OVINGHAM PRUDHOE",10000847517,NA,"RD04","Terraced"
"NE180LJ","WELLSIDE BARN B 6309 WELTON NEWCASTLE UPON TO WHITTLE DENE RESERVOIR WELTON TYNE",10095489409,NA,"RD04","Terraced"
"NE418AS","FLAT 4 WYLAM HALL CHURCH ROAD THE ORCHARD WYLAM",200000925142,200000925794,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426DH","VILLAGE FARM C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000843341,NA,"RD04","Terraced"
"NE426BT","46 BEWICK LANE OVINGHAM PRUDHOE",100110643015,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
